Time [s], Analyzer Name, Decoded Protocol Result
34.512860625000002,SPI,MOSI: '129' (0x81)
34.513712374999997,SPI,MOSI: \n (0x0A)
34.514516749999999,SPI,MOSI: '16' (0x10)
34.515224375000003,SPI,MOSI: '129' (0x81)
34.515939958333334,SPI,MOSI: \n (0x0A)
35.154195041666668,SPI,MOSI: '192' (0xC0)
35.154978541666665,SPI,MOSI: '29' (0x1D)
35.155685208333331,SPI,MOSI: w (0x77)
35.156396125000001,SPI,MOSI: '129' (0x81)
35.157245583333335,SPI,MOSI: '11' (0x0B)
35.158012499999998,SPI,MOSI: '16' (0x10)
35.158792041666665,SPI,MOSI: '129' (0x81)
35.159507291666664,SPI,MOSI: '11' (0x0B)
35.448709749999999,SPI,MOSI: '193' (0xC1)
35.449491583333334,SPI,MOSI: '27' (0x1B)
35.450340333333337,SPI,MOSI: '127' (0x7F)
35.451192083333332,SPI,MOSI: '1' (0x01)
35.451957666666665,SPI,MOSI: '8' (0x08)
35.452814416666669,SPI,MOSI: '16' (0x10)
35.453582666666669,SPI,MOSI: '0' (0x00)
35.454345291666669,SPI,MOSI: '195' (0xC3)
35.455058874999999,SPI,MOSI: '1' (0x01)
35.455814541666669,SPI,MOSI: '0' (0x00)
35.456579499999997,SPI,MOSI: '129' (0x81)
35.457472333333335,SPI,MOSI: '1' (0x01)
35.458404916666666,SPI,MOSI: '255' (0xFF)
35.459128083333333,SPI,MOSI: '0' (0x00)
35.973977374999997,SPI,MOSI: '192' (0xC0)
35.974694624999998,SPI,MOSI: '29' (0x1D)
35.975476125000000,SPI,MOSI: w (0x77)
35.976214249999998,SPI,MOSI: '129' (0x81)
35.977076916666668,SPI,MOSI: '12' (0x0C)
35.977847833333335,SPI,MOSI: '16' (0x10)
35.978614416666666,SPI,MOSI: '129' (0x81)
35.979315083333333,SPI,MOSI: '12' (0x0C)
36.591297083333330,SPI,MOSI: '193' (0xC1)
36.592013999999999,SPI,MOSI: '27' (0x1B)
36.592840583333334,SPI,MOSI: '127' (0x7F)
36.593556458333332,SPI,MOSI: '1' (0x01)
36.594447625000001,SPI,MOSI: '8' (0x08)
36.595287458333331,SPI,MOSI: '16' (0x10)
36.596062666666668,SPI,MOSI: '0' (0x00)
36.596935625000000,SPI,MOSI: '195' (0xC3)
36.597722083333331,SPI,MOSI: '1' (0x01)
36.598521833333336,SPI,MOSI: '0' (0x00)
36.599389458333334,SPI,MOSI: '129' (0x81)
36.600172624999999,SPI,MOSI: '1' (0x01)
36.600903125000002,SPI,MOSI: '255' (0xFF)
36.601618708333334,SPI,MOSI: '0' (0x00)
37.734879166666666,SPI,MOSI: '193' (0xC1)
37.735612291666669,SPI,MOSI: '27' (0x1B)
37.736579666666664,SPI,MOSI: '127' (0x7F)
37.737382041666663,SPI,MOSI: '1' (0x01)
37.738089333333335,SPI,MOSI: '8' (0x08)
37.738932791666670,SPI,MOSI: '16' (0x10)
37.739698375000003,SPI,MOSI: '0' (0x00)
37.740544499999999,SPI,MOSI: '195' (0xC3)
37.741406499999997,SPI,MOSI: '1' (0x01)
37.742174124999998,SPI,MOSI: '0' (0x00)
37.743040749999999,SPI,MOSI: '129' (0x81)
37.743874583333330,SPI,MOSI: '1' (0x01)
37.744607083333335,SPI,MOSI: '255' (0xFF)
37.745455499999998,SPI,MOSI: '0' (0x00)
37.985266875000001,SPI,MOSI: '192' (0xC0)
37.986168958333330,SPI,MOSI: '26' (0x1A)
37.986992208333334,SPI,MOSI: r (0x72)
37.987845291666666,SPI,MOSI: '1' (0x01)
37.988741750000003,SPI,MOSI: '144' (0x90)
38.006823041666664,SPI,MOSI: '193' (0xC1)
38.007619791666670,SPI,MOSI: '27' (0x1B)
38.008511624999997,SPI,MOSI: '127' (0x7F)
38.009336875000002,SPI,MOSI: '1' (0x01)
38.010108083333336,SPI,MOSI: '8' (0x08)
38.010921083333336,SPI,MOSI: '16' (0x10)
38.011703583333336,SPI,MOSI: '0' (0x00)
38.012415500000003,SPI,MOSI: '195' (0xC3)
38.013120833333332,SPI,MOSI: '1' (0x01)
38.013922541666666,SPI,MOSI: '0' (0x00)
38.014696083333334,SPI,MOSI: '129' (0x81)
38.015460041666664,SPI,MOSI: '1' (0x01)
38.016176625000000,SPI,MOSI: '255' (0xFF)
38.016900166666666,SPI,MOSI: '0' (0x00)
39.148344708333333,SPI,MOSI: '193' (0xC1)
39.149054333333332,SPI,MOSI: '27' (0x1B)
39.149872958333333,SPI,MOSI: '127' (0x7F)
39.150608374999997,SPI,MOSI: '1' (0x01)
39.151451166666668,SPI,MOSI: '8' (0x08)
39.152218791666670,SPI,MOSI: '16' (0x10)
39.152989666666670,SPI,MOSI: '0' (0x00)
39.153691000000002,SPI,MOSI: '195' (0xC3)
39.154464583333336,SPI,MOSI: '1' (0x01)
39.155180791666666,SPI,MOSI: '0' (0x00)
39.155980874999997,SPI,MOSI: '129' (0x81)
39.156683208333334,SPI,MOSI: '1' (0x01)
39.157478958333336,SPI,MOSI: '255' (0xFF)
39.158246541666664,SPI,MOSI: '0' (0x00)
39.661063416666664,SPI,MOSI: '192' (0xC0)
39.662004250000003,SPI,MOSI: '26' (0x1A)
39.662743374999998,SPI,MOSI: r (0x72)
39.663541416666668,SPI,MOSI: '1' (0x01)
39.664320291666670,SPI,MOSI: '144' (0x90)
39.682717250000003,SPI,MOSI: '193' (0xC1)
39.683494125000003,SPI,MOSI: '27' (0x1B)
39.684209375000002,SPI,MOSI: '127' (0x7F)
39.684909374999997,SPI,MOSI: '1' (0x01)
39.685723000000003,SPI,MOSI: '8' (0x08)
39.686633041666667,SPI,MOSI: '16' (0x10)
39.687395333333335,SPI,MOSI: '0' (0x00)
39.688287833333334,SPI,MOSI: '195' (0xC3)
39.689215416666670,SPI,MOSI: '1' (0x01)
39.689956500000001,SPI,MOSI: '0' (0x00)
39.690837750000000,SPI,MOSI: '129' (0x81)
39.691771291666669,SPI,MOSI: '1' (0x01)
39.692502458333337,SPI,MOSI: '255' (0xFF)
39.693296208333336,SPI,MOSI: '0' (0x00)
40.830206833333335,SPI,MOSI: '193' (0xC1)
40.830933666666667,SPI,MOSI: '27' (0x1B)
40.831750958333330,SPI,MOSI: '127' (0x7F)
40.832468541666664,SPI,MOSI: '1' (0x01)
40.833338791666669,SPI,MOSI: '8' (0x08)
40.834113041666669,SPI,MOSI: '16' (0x10)
40.834887250000001,SPI,MOSI: '0' (0x00)
40.835601166666663,SPI,MOSI: '195' (0xC3)
40.836358458333336,SPI,MOSI: '1' (0x01)
40.837075708333330,SPI,MOSI: '0' (0x00)
40.837861500000002,SPI,MOSI: '129' (0x81)
40.838821250000002,SPI,MOSI: '1' (0x01)
40.839639875000003,SPI,MOSI: '255' (0xFF)
40.840419708333336,SPI,MOSI: '0' (0x00)
41.961201750000001,SPI,MOSI: '193' (0xC1)
41.961930250000002,SPI,MOSI: '27' (0x1B)
41.962748833333336,SPI,MOSI: '127' (0x7F)
41.963489916666667,SPI,MOSI: '1' (0x01)
41.964367500000002,SPI,MOSI: '8' (0x08)
41.965240750000000,SPI,MOSI: '16' (0x10)
41.965994750000000,SPI,MOSI: '0' (0x00)
41.966845166666666,SPI,MOSI: '195' (0xC3)
41.967609791666668,SPI,MOSI: '1' (0x01)
41.968336291666667,SPI,MOSI: '0' (0x00)
41.969035624999997,SPI,MOSI: '129' (0x81)
41.969848249999998,SPI,MOSI: '1' (0x01)
41.970618166666668,SPI,MOSI: '255' (0xFF)
41.971375500000001,SPI,MOSI: '0' (0x00)
42.013168624999999,SPI,MOSI: '0' (0x00)
42.014038916666664,SPI,MOSI: '30' (0x1E)
42.014916833333331,SPI,MOSI: '236' (0xEC)
42.015757958333332,SPI,MOSI: '143' (0x8F)
42.016669999999998,SPI,MOSI: '143' (0x8F)
42.017852083333331,SPI,MOSI: '0' (0x00)
42.019051750000003,SPI,MOSI: '138' (0x8A)
42.020251458333334,SPI,MOSI: '175' (0xAF)
42.021451124999999,SPI,MOSI: 7 (0x37)
42.022660833333333,SPI,MOSI: '1' (0x01)
